mbid,artist,bio,listeners,playcount,similar_artist
d2299099-e617-46dd-b013-ba0b4c72bc63,Fabolous,"John David Jackson (born November 18, 1977 in Brooklyn, New York), better known by his stage name Fabolous, is a Grammy award nominated American rapper, actor and designer signed to Def Jam Records. He released his debut album, Ghetto Fabolous in 2001 and has since released 2003's Street Dreams, 2004's Real Talk and 2007's From Nothin' To Somethin', all of which have collectively sold over four million copies in the United States. His fourth studio album, Loso's Way, was released in July of 2009 and debuted at #1 on the Billboard 200 chart. Read more on Last.fm",1889979,17403724,Lloyd Banks
2df9cb59-5cbb-42d2-bde4-34a3d391a7ea,Darkiel, Read more on Last.fm,24270,978234,Juanka
37b94ffb-b6f8-4c4b-8ed6-78efe5689e02,Rankz, Read more on Last.fm,5677,36767,Odz
7605de9f-157d-4933-93d8-5bcd9150f461,Da Silva,"Da Silva is the stage name of  Emmanuel da Silva, born in 1976, in the city of Nevers, France.

As a teenager his musical taste led him to the punk group Mad Coakroches.

He then turned to a more raw sound, forming Punishment Park, alongside former members of Tambours du Bronx.

At the age of 21, he decided to focus on a more acoustic style with his new band Venus Coma, having also dabbled in electronic music under the stage name of Mitsu.

Inhabitant of Rennes since 2007 Read more on Last.fm",41485,437827,Blankass
3062384b-73bf-4558-a437-b141bb22caf1,Furagain, Read more on Last.fm,580,2014,Architrackz
cb0e7751-ef0c-48b4-9cf6-2d3d41f976b1,Ghali,"Ghali, stage name of Ghali Amdouni (Milan, 21 May 1993), previously known as Fobia or Ghali Foh, is an Italian rapper of Tunisian origin. Born in Milan to Tunisian parents, he has always lived in the Lombard capital, spending a good part of his childhood in Baggio, a neighborhood on the outskirts of Milan.
He began to approach rap with the name Fobia, which later became Ghali Foh. In 2011 he founded the Troupe D'Elite, a group which also included the rapper Er Nyah (now known as Ernia), the singer Maite and the producer Fonzie. Read more on Last.fm",109627,5242794,Sfera Ebbasta
68af648a-3fde-4912-87c8-e597f346bd06,Eskatology, Read more on Last.fm,85,410,DRMNGNOW
3a39b24f-ca57-44a1-b776-74fbaeaa7787,Baby Gas, Read more on Last.fm,10795,50562,Yelohill
16b636e6-5c37-4bdd-8fa6-143a73819dd3,CSABA, Read more on Last.fm,215,824,Maddy
728e4ccc-ba26-4863-aa73-695260934870,Playboy Shane, Read more on Last.fm,49,216,PAPA SEVILLE
1edc435a-1d78-427f-b9fb-a7145754c7db,Al James,"Alvin James P. Manlutac (born August 19, 1991), known professionally as Al James, is a Filipino rapper and songwriter. He is known for his songs ""Pahinga"", ""Pa-Umaga"", and ""Latina"". Read more on Last.fm",82932,4022960,Shanti Dope
ca13c11e-1939-4d7e-8472-d707748f3e4b,Ben Jones,"Ben Jones was the singer and songwriter for The Lovedays. He has produced The Soundcasters, Scott Brunger and Rich Clark independently, and is a multi instrumentalist. 
He released his first solo album, ""Echobox"" in 2010, swiftly followed by his second, ""Kaleidoscope"" in 2011.
Both were met with critical acclaim. He is currently writing the ""difficult"" third album, and also co-writing an album with Maxine Kerr. Read more on Last.fm",11100,59037,Jo Russell
8eb35a5d-c8a2-4515-ad5f-df0663001476,Andre,"There are two artists with this name:

1) Andrey Hovnanyan took the stage name Andre to represent Armenia at the Eurovision Song Contest 2006 in Athens. This was Armenia's debut at the Contest, and Andre's performance of the up-tempo ""Without Your Love"" earned the country a top-ten finish.

2) The group ""Andre"" is formed by Andreea Balan and Andreea Antonescu and it was founded in the autumn of 1998. Andreea Balan was born on the 23th of June 1984 in Ploiesti. Read more on Last.fm",31787,186805,After Party
65d0e758-cf1f-42d1-a563-3df24c520671,Oriole,"A sensory banquet of soaring melodies, colourful South American folklore, lively dances and emotional ballads of longing. Music that creates a rich, emotionally disquieting world that is at once familiar and dreamlike. A world of freedom, of movement, of dusty roads and traveling musicians in shaded market squares whose journey will never end. These are songs of magical realism mingling elements of fantasy, myth, desire and wanderlust in renderings that blur traditional distinctions between what is serious or trivial, melancholic or joyous. Read more on Last.fm",1996,201771,"Dudu Pukwana, Bob Stuckey, Phil Lee, John Marshall, Terry Smith, Martin Hart"
2a5a8871-ef4a-4a69-b3bb-057ca472f20c,BKO,"BKO Quintet’s music is born from a meeting between five established artists:
Ibrahima Sarr, powerful percussionist, masters with ease the sounds of the djembe drum and has traveled the world alongside Oumou Sangare. Fassara Sacko whose voice takes you from aback, differs from other griots in traditional celebrations.Yoro Sidibé’s grandson, Nfali Diakité ,with his infernal « tournes », also sings and plays his donsongoni in animist ceremonies celebrated by his peers. Read more on Last.fm",10597,96207,Equalz
d724cb1b-a928-4018-87a8-ce8f29cd0217,Christian,"There are atleast four artists under the name of Christian.

1. An American rapper, yvngxchris.

2. A Danish singer, Christian Brøns, who got famous for living in the Danish Big Brother house in 2001. Shortly after leaving the house he got a record deal and he had his first and biggest hit to date, Du Kan Gøre Hvad Du Vil. The song is a cover of Patrik Isaksson's Du Får Göra Som Du Vill. Christian has to date released 3 albums, the latest one in 2006. Read more on Last.fm",41031,316304,Riccardo Fogli
d3789f50-9e18-4f51-bec8-3dd420db7750,Meez Martin,"Justin Martin aka “Meez Martin” is a Kansas City based rapper/artist/producer/music engineer/entrepreneur born in Peoria, IL on August 18, 1988.

Meez Martin started composing tracks at the age of 12 and started recording and engineering using digital production software the following year. He sold his first beat at the age of 14 and performed publicly for the first time at the age of 15. He has a body of work that spans 12 years and has sold 38,000 copies of various albums. Read more on Last.fm",55,792,Rondoe
b638413c-65b2-4cb1-9cfc-703e7cbb2a17,Jacin Trill, Read more on Last.fm,25491,1017836,leafs
2aaa8228-745f-4126-98f8-db99f6f68024,El Philippe, Read more on Last.fm,1212,18481,Natan el Profeta
7603a0f9-a889-42d1-bb43-1a47e5e9c500,Denyerkin, Read more on Last.fm,813,3207,DICC
1b368d32-7912-4774-852e-53353831ecfa,Recycled J,"Jorge Escorial Moreno, popularmente conocido como Recycled J, es un rapero español​ que se nutre tanto del reguetón, el R&B y el trap como de la electrónica.​En sus inicios fue conocido como Cool pero, tras retirarse por un tiempo de la escena musical, volvió con un nuevo seudónimo Read more on Last.fm",43653,2356040,DeLaOssa
d606b860-cc03-4959-a3fd-3a24bccf2560,Anitta,"Larissa de Macedo Machado, known professionally as Anitta, is a Brazilian singer, songwriter, dancer, businesswoman, and TV presenter. She rose to national fame with the release of her single ""Show das Poderosas"" in 2013.

After achieving commercial success with her debut single ""Meiga e Abusada"" in 2012, she signed a recording contract with Warner Music Brazil in January 2013. In July of the same year, she released her self-titled debut album which produced four successful singles and was certified platinum in Brazil. Read more on Last.fm",1189909,153086836,Luísa Sonza
e0e1db18-f7ba-4dee-95ff-7ae8cf545460,Kid Cudi,"Scott Ramon Seguro Mescudi (born January 30, 1984 in Shaker Heights, Ohio, United States), better known by his stage name Kid Cudi, is a Grammy award nominated rapper, singer and actor who first gained attention after the release of his debut mixtape A Kid Named Cudi which he released in 2008 in collaboration with New York street wear brand 10.Deep. The mixtape caught the attention of Kanye West and led to Cudi's signing to the G.O.O.D. Music Label. Read more on Last.fm",4648881,270325355,KIDS SEE GHOSTS
0c754c4c-0eef-4c1d-a248-8d5b975d40d8,Carlos Leal, Read more on Last.fm,399,4938,Marnix & Cikan
8edf5ead-d8dd-45ab-91e2-b838d0fe3e6d,2nd Exit, Read more on Last.fm,123439,1073051,Kofi Stone
812c46e5-3d65-4e80-ada8-269450c5621b,Jordan Rakei,"Jordan Rakei, now based in London, started his career in 2012 playing keyboards in many acts around Brisbane and New Zealand. He self-released his debut six-track EP Franklin' s Room, in September 2013 followed by Groove Course in August 2014 through Soul has no tempo. He also featured on the FKJ song 'Learn to fly'. In 2015, he featured on 'Sunrise / Beautiful' by Ta-Ku, 'Wake Up This Day' by Tom Misch and 'Masterpiece' by Disclosure. 

'The light' and 'Talk to me' were released as an advance of 'Cloak' Read more on Last.fm",378631,6316104,Tom Misch
9f653365-95d9-4adc-9296-3bf0b27ebee5,Kendo,"There are 2 artists named Kendo:

1) An IDM/Breakbeats producer

2) An Electronic/House producer from Chicago, Illinois.  His 6-track debut EP ""Two Blue Horizons"" was released in May of 2010 as a free digital download.

3) A now-defunct Romanian metalcore band with members of Prostest Urban Read more on Last.fm",4788,53459,Dissatisfaction
c0c401e0-eb84-4266-9ccb-9160988e7a8e,Offset,"Kiari Kendrell Cephus (born December 14, 1991), known professionally as Offset, is an American rapper. He is best known for being a member of the Lawrenceville, Georgia-based hip-hop trio Migos. Formed with fellow rappers Quavo and Takeoff in 2008, the group released four commercially successful studio albums—Yung Rich Nation (2015), Culture (2017), Culture II (2018) and Culture III (2021)—before disbanding in 2023.

As a solo act, he first released Read more on Last.fm",1448852,44988693,Quavo
2380d705-1af6-4fab-b408-d9c095806a46,Sfera Ebbasta,"Italian rapper Gionata Boschetti (aka Sfera Ebbasta), born in 1992 in Sesto San Giovanni, was raised in Cinisello Balsamo, a fact that he often referenced in his music. At the young age of 13, his father passed away, leaving Boschetti responsible for his mother and sister - a responsibility he coped with by writing rhymes. Although he dropped out of school, it wasn't long before he found the means to forge a successful rap career in Italy. Alongside close friend and producer Charlie Charles Read more on Last.fm",124582,11037343,Capo Plaza
798a967a-a4f5-4ce2-b6f3-1641044b10a8,Lil Skritt, Read more on Last.fm,103,737,Coughing Dove
225958c9-b47c-4a1f-82d9-8014bf50031c,Rich The Factor,"The self proclaimed ""ghetto Russel Simmons"", Rich The Factor is a Kansas City legend. Putting out mixtapes and Cd's for well over a decade now he's arguably the most popular in the KC rap scene(among locals at least, while tech n9ne gains more national attention). He reps the dime block which is the Northside of KCMO. The C.E.O of Major Factor Records (M.F.R.) and has also done a lot of collabos with Bay Area rap vets like Mac Dre, Messy Marv, and more. Don't listen to him unless you're ready for a triple shot of thick game!!!


 Read more on Last.fm",5666,74972,J-Diggs And Rich The Factor
3d9ef9f1-4f4f-47c6-a3aa-6f6d0eb3c180,Cilvaringz,"Cilvaringz is one of the few hip hop artists from Europe (Born in Dordrecht, the Netherlands) who managed to turn his dream into reality. Hip hop music first came to his attention at the age of 13. In 1993, a player on his basketball team played him a tape of the Wu-Tang Clan and Cilvaringz fell in love with the music.

In 1995 the Clan hit the peak of their success and was showing itself to be continually growing. And while still studying the art of hip hop Read more on Last.fm",14392,207967,Hell Razah
cae52dba-9b67-49d4-b54f-9682644aa8ec,Garolo, Read more on Last.fm,1207,10177,Nadal015
1eecb620-3a36-417e-af65-f74789412ccf,Choppa,"New Orleans (West Bank) rapper (real name: Darwin Lendell Turner) originally bouncing with Take Fo' Records; recently signed to Master P's New No Limit label; appeared with the 504 Boyz on their ""Ballers"" CD (2002). Read more on Last.fm",11447,69924,Louisiana Ca$h
f871f95e-323f-4365-a7f4-afc3de41b602,Django,"Django (real name Lazar Vachter) is a french rapper.
He started to post songs over the net on sites such as Soundcloud (here) or Youtube (here)
He released his first album Anthracite on October 9th 2017. Read more on Last.fm",62319,1714357,Wallace Cleaver
9f42ba3d-3cfc-499c-ba16-7226f56b622f,Westside Gunn,"Alvin Lamar Worthy (born July 27, 1982), known professionally as Westside Gunn, is an American rapper. He is the paternal half-brother of fellow rapper Conway The Machine, with whom he forms the duo Hall N Nash, and the cousin of fellow Buffalo native rapper Benny the Butcher. In 2014, he founded the record label Griselda Records, as well as clothing brand Fashion Rebels.

In 2016, he released his first commercial album, Flygod. On March 3, 2017, Griselda Records signed a deal with Eminem's Shady Records Read more on Last.fm",1042454,83750088,Benny the Butcher
425d627d-c005-421c-bab7-d9af398354c6,Koi Child,"Koi Child is a seven-piece hip-hop group based in Fremantle, Australia. Birthed in 2014 from the collaboration of two local bands, Kashikoi and Child’s Play, their electronic hip-hop and prog/jazz-rock fused to create something unique, establishing them as one of the most impressive emerging acts in Australia. A chance witness to the band’s first performance, Kevin Parker of Tame Impala offered the band a support slot and mixed their debut LP, recorded on a small island shack south of Perth. Read more on Last.fm",56675,464387,Антоха МС
